player_id,salary_mm,year,team_name,team_id
johnswe01,4.01,2011,Minnesota Timberwolves,MIN
johnswe01,4.29,2012,Phoenix Suns,PHX
johnswe01,0.92,2013,Los Angeles Lakers,LAL
johnswe01,0.98,2014,Los Angeles Lakers,LAL
johnswe01,1.1,2015,Los Angeles Clippers,LAC
johnswe01,5.63,2016,Los Angeles Clippers,LAC
johnswe01,5.88,2017,Los Angeles Clippers,LAC
johnsda03,0.19,2012,Los Angeles Lakers,LAL
jokicni01,1.3,2015,Denver Nuggets,DEN
jokicni01,1.36,2016,Denver Nuggets,DEN
jokicni01,1.47,2017,Denver Nuggets,DEN
jonesda02,2.5,2009,Indiana Pacers,IND
jonesda02,2.5,2010,Indiana Pacers,IND
jonesda02,2.7,2011,Indiana Pacers,IND
jonesda02,2.9,2012,Atlanta Hawks,ATL
jonesda02,0.39,2014,Los Angeles Clippers,LAC
jonesda02,0.01,2015,Cleveland Cavaliers,CLE
jonesda02,0.02,2016,Cleveland Cavaliers,CLE
jonesda03,1.17,2016,Golden State Warriors,GSW
jonesda03,1.31,2017,Golden State Warriors,GSW
jonesde01,0.47,2012,Orlando Magic,ORL
jonesdo02,1.11,2010,Dallas Mavericks,DAL
jonesdo02,1.19,2011,Dallas Mavericks,DAL
jonesdo02,1.28,2012,Dallas Mavericks,DAL
jonesja02,4.32,2009,Miami Heat,MIA
jonesja02,1.07,2010,Miami Heat,MIA
jonesja02,1.5,2011,Miami Heat,MIA
jonesja02,1.5,2012,Miami Heat,MIA
jonesja02,1.45,2014,Cleveland Cavaliers,CLE
jonesja02,1.5,2015,Cleveland Cavaliers,CLE
jonesja02,1.55,2016,Cleveland Cavaliers,CLE
joneske01,0.39,2012,Cleveland Cavaliers,CLE
jonespe01,1.04,2012,Oklahoma City Thunder,OKC
jonespe01,1.08,2013,Oklahoma City Thunder,OKC
jonespe01,1.13,2014,Oklahoma City Thunder,OKC
jonespe01,2.04,2015,Boston Celtics,BOS
jonesso01,1.62,2009,Indiana Pacers,IND
jonesso01,1.5,2010,Indiana Pacers,IND
jonesso01,0.28,2011,Los Angeles Clippers,LAC
jonesso01,0.16,2011,New Orleans Hornets,NOP
joneste01,1.49,2012,Houston Rockets,HOU
joneste01,1.55,2013,Houston Rockets,HOU
joneste01,1.62,2014,Houston Rockets,HOU
joneste01,2.49,2015,Houston Rockets,HOU
joneste01,1.05,2016,New Orleans Pelicans,NOP
joneste01,0.24,2016,Milwaukee Bucks,MIL
jonesty01,1.28,2015,Minnesota Timberwolves,MIN
jonesty01,1.34,2016,Minnesota Timberwolves,MIN
jonesty01,1.47,2017,Minnesota Timberwolves,MIN
jordade01,0.74,2009,Los Angeles Clippers,LAC
jordade01,0.85,2010,Los Angeles Clippers,LAC
jordade01,10.08,2011,Los Angeles Clippers,LAC
jordade01,10.53,2012,Los Angeles Clippers,LAC
jordade01,10.99,2013,Los Angeles Clippers,LAC
jordade01,11.44,2014,Los Angeles Clippers,LAC
jordade01,19.5,2015,Los Angeles Clippers,LAC
jordade01,21.17,2016,Los Angeles Clippers,LAC
jordade01,22.64,2017,Los Angeles Clippers,LAC
jordaje01,0.47,2011,New York Knicks,NYK
jordaje01,0.92,2014,Brooklyn Nets,BKN
josepco01,1.03,2011,San Antonio Spurs,SAN
josepco01,1.11,2012,San Antonio Spurs,SAN
josepco01,1.12,2013,San Antonio Spurs,SAN
josepco01,2.02,2014,San Antonio Spurs,SAN
josepco01,7,2015,Toronto Raptors,TOR
josepco01,7.33,2016,Toronto Raptors,TOR
josepco01,7.63,2017,Indiana Pacers,IND
josepkr01,0.19,2012,Boston Celtics,BOS
kamanch01,10.4,2009,Los Angeles Clippers,LAC
kamanch01,11.8,2010,Los Angeles Clippers,LAC
kamanch01,14.03,2011,New Orleans Hornets,NOP
kamanch01,8,2012,Dallas Mavericks,DAL
kamanch01,3.18,2013,Los Angeles Lakers,LAL
kamanch01,4.8,2014,Portland Trail Blazers,POR
kamanch01,5,2015,Portland Trail Blazers,POR
kaminfr01,2.61,2015,Charlotte Hornets,CHA
kaminfr01,2.73,2016,Charlotte Hornets,CHA
kaminfr01,2.85,2017,Charlotte Hornets,CHA
kanteen01,4.13,2011,Utah Jazz,UTA
kanteen01,4.44,2012,Utah Jazz,UTA
kanteen01,4.51,2013,Utah Jazz,UTA
kanteen01,5.69,2014,Oklahoma City Thunder,OKC
kanteen01,16.4,2015,Oklahoma City Thunder,OKC
kanteen01,17.15,2016,Oklahoma City Thunder,OKC
kanteen01,20.57,2017,New York Knicks,NYK
kaponja01,6.21,2009,Philadelphia 76ers,PHI
kaponja01,6.64,2010,Philadelphia 76ers,PHI
kaponja01,1.22,2011,Los Angeles Lakers,LAL
karasse01,1.47,2013,Cleveland Cavaliers,CLE
karasse01,1.53,2014,Brooklyn Nets,BKN
karasse01,1.6,2015,Brooklyn Nets,BKN
karlco01,0.31,2009,Cleveland Cavaliers,CLE
karlco01,0.04,2009,Golden State Warriors,GSW
kaunsa01,1.3,2015,Cleveland Cavaliers,CLE
kaunsa01,1.33,2016,Philadelphia 76ers,PHI
kellyry01,1.65,2014,Los Angeles Lakers,LAL
kellyry01,1.72,2015,Los Angeles Lakers,LAL
kellyry01,0.42,2016,Atlanta Hawks,ATL
kennalu01,2.76,2017,Detroit Pistons,DET
kennedj01,0.05,2016,Denver Nuggets,DEN
kiddja01,8,2009,Dallas Mavericks,DAL
kiddja01,8.61,2010,Dallas Mavericks,DAL
kiddja01,10.12,2011,Dallas Mavericks,DAL
kiddja01,3.09,2012,New York Knicks,NYK
kiddgmi01,4.6,2012,Charlotte Hornets,CHA
kiddgmi01,4.81,2013,Charlotte Hornets,CHA
kiddgmi01,5.02,2014,Charlotte Hornets,CHA
kiddgmi01,6.33,2015,Charlotte Hornets,CHA
kiddgmi01,13,2016,Charlotte Hornets,CHA
kiddgmi01,13,2017,Charlotte Hornets,CHA
kilpase01,0.04,2014,Golden State Warriors,GSW
kilpase01,0.03,2014,Minnesota Timberwolves,MIN
kilpase01,0.32,2015,Brooklyn Nets,BKN
kilpase01,0.1,2015,Denver Nuggets,DEN
kilpase01,0.98,2016,Brooklyn Nets,BKN
kilpase01,2.16,2017,Chicago Bulls,CHI
kilpase01,1.52,2017,Brooklyn Nets,BKN
kilpase01,0.79,2017,Milwaukee Bucks,MIL
kilpase01,0.17,2017,Los Angeles Clippers,LAC
kirilan01,16.45,2009,Utah Jazz,UTA
kirilan01,17.82,2010,Utah Jazz,UTA
kirilan01,9.78,2012,Minnesota Timberwolves,MIN
kirilan01,3.18,2013,Brooklyn Nets,BKN
kirilan01,3.33,2014,Philadelphia 76ers,PHI
kirkal01,0.07,2014,New York Knicks,NYK
klebima01,0.82,2017,Dallas Mavericks,DAL
kleizli01,5,2010,Toronto Raptors,TOR
kleizli01,4.61,2011,Toronto Raptors,TOR
kleizli01,4.6,2012,Toronto Raptors,TOR
knighbr03,2.56,2011,Detroit Pistons,DET
knighbr03,2.76,2012,Detroit Pistons,DET
knighbr03,2.79,2013,Milwaukee Bucks,MIL
knighbr03,3.55,2014,Phoenix Suns,PHX
knighbr03,12,2015,Phoenix Suns,PHX
knighbr03,12.61,2016,Phoenix Suns,PHX
knighbr03,13.62,2017,Phoenix Suns,PHX
korkmfu01,1.47,2017,Philadelphia 76ers,PHI
korveky01,5.16,2009,Utah Jazz,UTA
korveky01,5,2010,Chicago Bulls,CHI
korveky01,5,2011,Chicago Bulls,CHI
korveky01,5,2012,Atlanta Hawks,ATL
korveky01,6.76,2013,Atlanta Hawks,ATL
korveky01,6.25,2014,Atlanta Hawks,ATL
korveky01,5.75,2015,Atlanta Hawks,ATL
korveky01,5.24,2016,Cleveland Cavaliers,CLE
korveky01,7,2017,Cleveland Cavaliers,CLE
koufoko01,1.21,2009,Utah Jazz,UTA
koufoko01,1.35,2010,Denver Nuggets,DEN
koufoko01,2.2,2011,Denver Nuggets,DEN
koufoko01,3,2012,Denver Nuggets,DEN
koufoko01,3,2013,Memphis Grizzlies,MEM
koufoko01,3,2014,Memphis Grizzlies,MEM
koufoko01,7.5,2015,Sacramento Kings,SAC
koufoko01,8.05,2016,Sacramento Kings,SAC
koufoko01,8.39,2017,Sacramento Kings,SAC
kravtvi01,1.5,2013,Milwaukee Bucks,MIL
krstine01,5.4,2009,Oklahoma City Thunder,OKC
krstine01,5.54,2010,Boston Celtics,BOS
kuzmaky01,1.42,2017,Los Angeles Lakers,LAL
kuzmiog01,0.82,2014,Golden State Warriors,GSW
kuzmimi01,2.9,2016,New York Knicks,NYK
kuzmimi01,3.03,2017,New York Knicks,NYK
labissk01,1.19,2016,Sacramento Kings,SAC
labissk01,1.31,2017,Sacramento Kings,SAC
lambdo01,0.65,2012,Orlando Magic,ORL
lambdo01,0.79,2013,Orlando Magic,ORL
lambje01,2.02,2012,Oklahoma City Thunder,OKC
lambje01,2.11,2013,Oklahoma City Thunder,OKC
lambje01,2.2,2014,Oklahoma City Thunder,OKC
lambje01,3.03,2015,Charlotte Hornets,CHA
lambje01,6.51,2016,Charlotte Hornets,CHA
lambje01,7,2017,Charlotte Hornets,CHA
landrca01,3,2009,Sacramento Kings,SAC
landrca01,3,2010,New Orleans Hornets,NOP
landrca01,8.5,2011,New Orleans Hornets,NOP
landrca01,4,2012,Golden State Warriors,GSW
landrca01,6.5,2013,Sacramento Kings,SAC
landrca01,6.5,2014,Sacramento Kings,SAC
landrca01,6.5,2015,Philadelphia 76ers,PHI
landrca01,6.5,2016,Philadelphia 76ers,PHI
landrma01,0.46,2009,Boston Celtics,BOS
laproni01,0.21,2016,San Antonio Spurs,SAN
larkish01,1.54,2013,Dallas Mavericks,DAL
larkish01,1.61,2014,New York Knicks,NYK
larkish01,1.5,2015,Brooklyn Nets,BKN
larkish01,1.47,2017,Boston Celtics,BOS
lauvejo01,1.79,2014,Denver Nuggets,DEN
lauvejo01,1.71,2015,Denver Nuggets,DEN
lauvejo01,1.71,2016,Chicago Bulls,CHI
lauvejo01,1.52,2017,San Antonio Spurs,SAN
lavinza01,2.06,2014,Minnesota Timberwolves,MIN
lavinza01,2.15,2015,Minnesota Timberwolves,MIN
lavinza01,2.24,2016,Minnesota Timberwolves,MIN
lavinza01,3.2,2017,Chicago Bulls,CHI
lawac01,2.22,2009,Chicago Bulls,CHI
lawac01,0.66,2010,Golden State Warriors,GSW
lawac01,0.2,2010,Memphis Grizzlies,MEM
lawalga01,0.47,2010,Phoenix Suns,PHX
lawsoty01,1.44,2009,Denver Nuggets,DEN
lawsoty01,1.55,2010,Denver Nuggets,DEN
lawsoty01,1.65,2011,Denver Nuggets,DEN
lawsoty01,2.54,2012,Denver Nuggets,DEN
lawsoty01,10.79,2013,Denver Nuggets,DEN
lawsoty01,11.6,2014,Denver Nuggets,DEN
lawsoty01,12.4,2015,Houston Rockets,HOU
lawsoty01,0.27,2015,Indiana Pacers,IND
lawsoty01,1.32,2016,Sacramento Kings,SAC
lawsoty01,0.01,2017,Washington Wizards,WAS
laymaja01,0.6,2016,Portland Trail Blazers,POR
laymaja01,1.31,2017,Portland Trail Blazers,POR
leaftj01,2.03,2017,Indiana Pacers,IND
ledori01,0.82,2014,Dallas Mavericks,DAL
ledori01,0.1,2014,New York Knicks,NYK
leeco01,1.26,2009,Brooklyn Nets,BKN
leeco01,1.41,2010,Houston Rockets,HOU
leeco01,2.23,2011,Houston Rockets,HOU
leeco01,5,2012,Boston Celtics,BOS
leeco01,5.23,2013,Memphis Grizzlies,MEM
leeco01,5.45,2014,Memphis Grizzlies,MEM
leeco01,5.68,2015,Charlotte Hornets,CHA
leeco01,11.24,2016,New York Knicks,NYK
leeco01,11.75,2017,New York Knicks,NYK
leeda03,0.05,2016,Boston Celtics,BOS
leeda03,0.14,2017,Atlanta Hawks,ATL
leeda02,7,2009,New York Knicks,NYK
leeda02,10.8,2010,Golden State Warriors,GSW
leeda02,11.61,2011,Golden State Warriors,GSW
leeda02,12.74,2012,Golden State Warriors,GSW
leeda02,13.88,2013,Golden State Warriors,GSW
leeda02,15.01,2014,Golden State Warriors,GSW
leeda02,15.49,2015,Boston Celtics,BOS
leeda02,2.1,2015,Dallas Mavericks,DAL
leeda02,1.55,2016,San Antonio Spurs,SAN
leema01,0.5,2011,Minnesota Timberwolves,MIN
leema01,0.76,2012,Minnesota Timberwolves,MIN
leema01,0.88,2013,Phoenix Suns,PHX
lemonwa01,0.09,2017,New Orleans Pelicans,NOP
lenal01,3.49,2013,Phoenix Suns,PHX
lenal01,3.65,2014,Phoenix Suns,PHX
lenal01,3.81,2015,Phoenix Suns,PHX
lenal01,4.82,2016,Phoenix Suns,PHX
lenal01,4.19,2017,Phoenix Suns,PHX
leonaka01,1.73,2011,San Antonio Spurs,SAN
leonaka01,1.86,2012,San Antonio Spurs,SAN
leonaka01,1.89,2013,San Antonio Spurs,SAN
leonaka01,2.89,2014,San Antonio Spurs,SAN
leonaka01,16.5,2015,San Antonio Spurs,SAN
leonaka01,17.64,2016,San Antonio Spurs,SAN
leonaka01,18.87,2017,San Antonio Spurs,SAN
leoname01,2.13,2012,Portland Trail Blazers,POR
leoname01,2.22,2013,Portland Trail Blazers,POR
leoname01,2.32,2014,Portland Trail Blazers,POR
leoname01,3.08,2015,Portland Trail Blazers,POR
leoname01,9.21,2016,Portland Trail Blazers,POR
leoname01,9.9,2017,Portland Trail Blazers,POR
leslitr01,0.47,2011,Los Angeles Clippers,LAC
leslitr01,0.25,2012,Los Angeles Clippers,LAC
leuerjo01,0.47,2011,Milwaukee Bucks,MIL
leuerjo01,0.76,2012,Memphis Grizzlies,MEM
leuerjo01,0.97,2014,Memphis Grizzlies,MEM
leuerjo01,1.04,2015,Phoenix Suns,PHX
leuerjo01,10.99,2016,Detroit Pistons,DET
leuerjo01,10.5,2017,Detroit Pistons,DET
leverca01,1.56,2016,Brooklyn Nets,BKN
leverca01,1.63,2017,Brooklyn Nets,BKN
lewisra02,18.88,2009,Orlando Magic,ORL
lewisra02,19.57,2010,Washington Wizards,WAS
lewisra02,21.14,2011,Washington Wizards,WAS
lewisra02,13.7,2012,New Orleans Hornets,NOP
lewisra02,1.35,2012,Miami Heat,MIA
lewisra02,1.4,2013,Miami Heat,MIA
liggide01,0.47,2011,Orlando Magic,ORL
liggide01,0.76,2012,Oklahoma City Thunder,OKC
liggide01,1.02,2016,Dallas Mavericks,DAL
liggide01,0.76,2017,Milwaukee Bucks,MIL
liggide01,0.75,2017,New Orleans Pelicans,NOP
liggide01,0.03,2017,Atlanta Hawks,ATL
lillada01,3.07,2012,Portland Trail Blazers,POR
lillada01,3.2,2013,Portland Trail Blazers,POR
lillada01,3.34,2014,Portland Trail Blazers,POR
lillada01,4.24,2015,Portland Trail Blazers,POR
lillada01,24.33,2016,Portland Trail Blazers,POR
lillada01,26.15,2017,Portland Trail Blazers,POR
linje01,0.47,2010,Golden State Warriors,GSW
linje01,0.76,2011,New York Knicks,NYK
linje01,8.37,2012,Houston Rockets,HOU
linje01,8.37,2013,Houston Rockets,HOU
linje01,8.37,2014,Los Angeles Lakers,LAL
linje01,2.1,2015,Charlotte Hornets,CHA
linje01,11.48,2016,Brooklyn Nets,BKN
linje01,12,2017,Brooklyn Nets,BKN
livinsh01,0.3,2009,Oklahoma City Thunder,OKC
livinsh01,3.5,2010,Charlotte Hornets,CHA
livinsh01,3.5,2011,Milwaukee Bucks,MIL
livinsh01,1,2012,Houston Rockets,HOU
livinsh01,0.77,2012,Cleveland Cavaliers,CLE
livinsh01,0.26,2012,Washington Wizards,WAS
livinsh01,1.27,2013,Brooklyn Nets,BKN
livinsh01,5.31,2014,Golden State Warriors,GSW
livinsh01,5.54,2015,Golden State Warriors,GSW
livinsh01,5.78,2016,Golden State Warriors,GSW
livinsh01,7.69,2017,Golden State Warriors,GSW
longsh01,0.1,2016,Philadelphia 76ers,PHI
looneke01,1.13,2015,Golden State Warriors,GSW
looneke01,1.18,2016,Golden State Warriors,GSW
looneke01,1.47,2017,Golden State Warriors,GSW
lopezbr01,2.23,2009,Brooklyn Nets,BKN
lopezbr01,2.41,2010,Brooklyn Nets,BKN
lopezbr01,3.08,2011,Brooklyn Nets,BKN
lopezbr01,13.67,2012,Brooklyn Nets,BKN
lopezbr01,14.69,2013,Brooklyn Nets,BKN
lopezbr01,15.72,2014,Brooklyn Nets,BKN
lopezbr01,20,2015,Brooklyn Nets,BKN
lopezbr01,21.17,2016,Brooklyn Nets,BKN
lopezbr01,22.64,2017,Los Angeles Lakers,LAL
lopezro01,1.75,2009,Phoenix Suns,PHX
lopezro01,1.87,2010,Phoenix Suns,PHX
lopezro01,2.86,2011,Phoenix Suns,PHX
lopezro01,4.9,2012,New Orleans Hornets,NOP
lopezro01,5.9,2013,Portland Trail Blazers,POR
lopezro01,6.12,2014,Portland Trail Blazers,POR
lopezro01,13,2015,New York Knicks,NYK
lopezro01,13.22,2016,Chicago Bulls,CHI
lopezro01,13.79,2017,Chicago Bulls,CHI
loveke01,3.4,2009,Minnesota Timberwolves,MIN
loveke01,3.64,2010,Minnesota Timberwolves,MIN
loveke01,4.61,2011,Minnesota Timberwolves,MIN
loveke01,13.67,2012,Minnesota Timberwolves,MIN
loveke01,14.69,2013,Minnesota Timberwolves,MIN
loveke01,15.72,2014,Cleveland Cavaliers,CLE
loveke01,19.5,2015,Cleveland Cavaliers,CLE
loveke01,21.17,2016,Cleveland Cavaliers,CLE
loveke01,22.64,2017,Cleveland Cavaliers,CLE
lowryky01,2.03,2009,Houston Rockets,HOU
lowryky01,5.75,2010,Houston Rockets,HOU
lowryky01,5.75,2011,Houston Rockets,HOU
lowryky01,5.75,2012,Toronto Raptors,TOR
lowryky01,6.21,2013,Toronto Raptors,TOR
lowryky01,12,2014,Toronto Raptors,TOR
lowryky01,12,2015,Toronto Raptors,TOR
lowryky01,12,2016,Toronto Raptors,TOR
lowryky01,28.7,2017,Toronto Raptors,TOR
lucasjo02,0.21,2010,Chicago Bulls,CHI
lucasjo02,0.92,2011,Chicago Bulls,CHI
lucasjo02,1.5,2012,Toronto Raptors,TOR
lucasjo02,1.6,2013,Utah Jazz,UTA
lucasjo02,0.12,2014,Detroit Pistons,DET
lucasjo02,0.64,2016,Minnesota Timberwolves,MIN
luwawti01,1.33,2016,Philadelphia 76ers,PHI
luwawti01,1.39,2017,Philadelphia 76ers,PHI
lydonty01,1.58,2017,Denver Nuggets,DEN
lylestr01,2.24,2015,Utah Jazz,UTA
lylestr01,2.34,2016,Utah Jazz,UTA
lylestr01,2.44,2017,Denver Nuggets,DEN
mcclesh01,0.54,2016,Washington Wizards,WAS
mcclesh01,1.31,2017,Atlanta Hawks,ATL
machasc01,0.19,2012,Houston Rockets,HOU
macksh01,0.47,2011,Washington Wizards,WAS
macksh01,0.09,2012,Philadelphia 76ers,PHI
macksh01,0.07,2012,Washington Wizards,WAS
macksh01,0.88,2013,Atlanta Hawks,ATL
macksh01,2.43,2014,Atlanta Hawks,ATL
macksh01,2.43,2015,Utah Jazz,UTA
macksh01,2.43,2016,Utah Jazz,UTA
macksh01,6,2017,Orlando Magic,ORL
macklve01,0.47,2011,Detroit Pistons,DET
madsema01,2.84,2009,Los Angeles Clippers,LAC
maggeco01,8.94,2009,Golden State Warriors,GSW
maggeco01,9.6,2010,Milwaukee Bucks,MIL
maggeco01,10.26,2011,Charlotte Hornets,CHA
maggeco01,10.92,2012,Detroit Pistons,DET
magloja01,1.23,2009,Miami Heat,MIA
magloja01,1.23,2010,Miami Heat,MIA
magloja01,1.35,2011,Toronto Raptors,TOR
mahinia01,1.08,2009,San Antonio Spurs,SAN
mahinia01,0.76,2010,Dallas Mavericks,DAL
mahinia01,4,2012,Indiana Pacers,IND
mahinia01,4,2013,Indiana Pacers,IND
mahinia01,4,2014,Indiana Pacers,IND
mahinia01,4,2015,Indiana Pacers,IND
mahinia01,15.94,2016,Washington Wizards,WAS
mahinia01,16.66,2017,Washington Wizards,WAS
makerth01,2.57,2016,Milwaukee Bucks,MIL
makerth01,2.68,2017,Milwaukee Bucks,MIL
marblde01,0.88,2014,Orlando Magic,ORL
marblde01,0.85,2015,Orlando Magic,ORL
mariosh01,6.64,2009,Dallas Mavericks,DAL
mariosh01,7.31,2010,Dallas Mavericks,DAL
mariosh01,8.02,2011,Dallas Mavericks,DAL
mariosh01,8.65,2012,Dallas Mavericks,DAL
mariosh01,9.32,2013,Dallas Mavericks,DAL
mariosh01,1.45,2014,Cleveland Cavaliers,CLE
marjabo01,1.2,2015,San Antonio Spurs,SAN
marjabo01,7,2016,Detroit Pistons,DET
marjabo01,7,2017,Los Angeles Clippers,LAC
markkla01,3.82,2017,Chicago Bulls,CHI
marksse01,1.19,2009,New Orleans Hornets,NOP
marksse01,1.26,2010,Charlotte Hornets,CHA
marshke01,1.92,2012,Phoenix Suns,PHX
marshke01,2.01,2013,Phoenix Suns,PHX
marshke01,0.92,2014,Phoenix Suns,PHX
marshke01,2.14,2015,Philadelphia 76ers,PHI
martica01,0.09,2009,Golden State Warriors,GSW
martica01,0.85,2010,Washington Wizards,WAS
martica01,0.92,2012,Washington Wizards,WAS
martica01,1.15,2014,Detroit Pistons,DET
martica01,1.27,2015,Detroit Pistons,DET
martija01,1.23,2015,Memphis Grizzlies,MEM
martija01,1.29,2016,Memphis Grizzlies,MEM
martija01,1.47,2017,Memphis Grizzlies,MEM
martike01,15.36,2009,Denver Nuggets,DEN
martike01,16.55,2010,Denver Nuggets,DEN
martike01,2.5,2011,Los Angeles Clippers,LAC
martike01,0.44,2012,New York Knicks,NYK
martike01,1.4,2013,New York Knicks,NYK
martike01,0.41,2014,Milwaukee Bucks,MIL
martike02,10.18,2009,Houston Rockets,HOU
martike02,11.1,2010,Houston Rockets,HOU
martike02,11.52,2011,Houston Rockets,HOU
martike02,12.44,2012,Oklahoma City Thunder,OKC
martike02,6.5,2013,Minnesota Timberwolves,MIN
martike02,6.79,2014,Minnesota Timberwolves,MIN
martike02,7.09,2015,Minnesota Timberwolves,MIN
martike02,0.32,2015,San Antonio Spurs,SAN
martike02,1.36,2016,Minnesota Timberwolves,MIN
martike02,1.36,2017,Minnesota Timberwolves,MIN
masonde01,0.08,2009,Sacramento Kings,SAC
masonfr01,1.18,2017,Sacramento Kings,SAC
masonro01,3.78,2009,San Antonio Spurs,SAN
masonro01,1.4,2010,New York Knicks,NYK
masonro01,1.15,2011,Washington Wizards,WAS
masonro01,1.22,2012,New Orleans Hornets,NOP
matthwe02,0.46,2009,Utah Jazz,UTA
matthwe02,5.77,2010,Portland Trail Blazers,POR
matthwe02,6.14,2011,Portland Trail Blazers,POR
matthwe02,6.51,2012,Portland Trail Blazers,POR
matthwe02,6.88,2013,Portland Trail Blazers,POR
matthwe02,7.25,2014,Portland Trail Blazers,POR
matthwe02,16.4,2015,Dallas Mavericks,DAL
matthwe02,17.1,2016,Dallas Mavericks,DAL
matthwe02,17.88,2017,Dallas Mavericks,DAL
maxieja01,5,2009,Detroit Pistons,DET
maxieja01,5,2010,Detroit Pistons,DET
maxieja01,5,2011,Detroit Pistons,DET
maxieja01,5,2012,Detroit Pistons,DET
maxieja01,2.5,2013,Orlando Magic,ORL
maxieja01,1.32,2014,Charlotte Hornets,CHA
mayse01,0.88,2009,Sacramento Kings,SAC
maynoer01,1.32,2009,Oklahoma City Thunder,OKC
maynoer01,1.42,2010,Oklahoma City Thunder,OKC
maynoer01,1.52,2011,Oklahoma City Thunder,OKC
maynoer01,2.34,2012,Portland Trail Blazers,POR
maynoer01,2.02,2013,Washington Wizards,WAS
maynoer01,2.11,2014,Philadelphia 76ers,PHI
mayooj01,4.17,2009,Memphis Grizzlies,MEM
mayooj01,4.46,2010,Memphis Grizzlies,MEM
mayooj01,5.63,2011,Memphis Grizzlies,MEM
mayooj01,4.02,2012,Dallas Mavericks,DAL
mayooj01,8,2013,Milwaukee Bucks,MIL
mayooj01,8,2014,Milwaukee Bucks,MIL
mayooj01,8,2015,Milwaukee Bucks,MIL
mbahalu01,0.74,2009,Milwaukee Bucks,MIL
mbahalu01,0.85,2010,Milwaukee Bucks,MIL
mbahalu01,5,2011,Milwaukee Bucks,MIL
mbahalu01,4.8,2012,Milwaukee Bucks,MIL
mbahalu01,4.59,2013,Sacramento Kings,SAC
mbahalu01,4.38,2014,Philadelphia 76ers,PHI
mbahalu01,1.27,2015,Los Angeles Clippers,LAC
mbahalu01,2.2,2016,Los Angeles Clippers,LAC
mbahalu01,1.47,2017,Houston Rockets,HOU
mccalra01,0.82,2014,Sacramento Kings,SAC
mccalra01,0.95,2015,San Antonio Spurs,SAN
mccalra01,0.11,2015,Memphis Grizzlies,MEM
mccalra01,0.12,2016,Charlotte Hornets,CHA
mccalra01,0.01,2016,Detroit Pistons,DET
mccawpa01,0.54,2016,Golden State Warriors,GSW
mccawpa01,1.31,2017,Golden State Warriors,GSW
mccolcj01,2.32,2013,Portland Trail Blazers,POR
mccolcj01,2.42,2014,Portland Trail Blazers,POR
mccolcj01,2.53,2015,Portland Trail Blazers,POR
mccolcj01,3.22,2016,Portland Trail Blazers,POR
mccolcj01,23.96,2017,Portland Trail Blazers,POR
mccontj01,0.53,2015,Philadelphia 76ers,PHI
mccontj01,0.87,2016,Philadelphia 76ers,PHI
mccontj01,1.47,2017,Philadelphia 76ers,PHI
mcculch01,1.14,2015,Brooklyn Nets,BKN
mcculch01,1.19,2016,Washington Wizards,WAS
mcculch01,1.47,2017,Washington Wizards,WAS
mcdankj01,0.51,2014,Houston Rockets,HOU
mcdankj01,3.33,2015,Houston Rockets,HOU
mcdankj01,3.33,2016,Brooklyn Nets,BKN
mcdankj01,0.1,2017,Toronto Raptors,TOR
mcderdo01,2.28,2014,Chicago Bulls,CHI
mcderdo01,2.38,2015,Chicago Bulls,CHI
mcderdo01,2.48,2016,Oklahoma City Thunder,OKC
mcderdo01,3.29,2017,Dallas Mavericks,DAL
mcdyean01,4.5,2009,San Antonio Spurs,SAN
mcdyean01,3,2009,Denver Nuggets,DEN
mcdyean01,4.86,2010,San Antonio Spurs,SAN
mcdyean01,2.64,2011,San Antonio Spurs,SAN
mcgarmi01,1.4,2014,Oklahoma City Thunder,OKC
mcgarmi01,1.46,2015,Oklahoma City Thunder,OKC
mcgarmi01,1.53,2016,Oklahoma City Thunder,OKC
mcgeeja01,1.5,2009,Washington Wizards,WAS
mcgeeja01,1.6,2010,Washington Wizards,WAS
mcgeeja01,2.46,2011,Washington Wizards,WAS
mcgeeja01,10,2012,Denver Nuggets,DEN
mcgeeja01,10.75,2013,Denver Nuggets,DEN
mcgeeja01,11.25,2014,Philadelphia 76ers,PHI
mcgeeja01,12,2015,Philadelphia 76ers,PHI
mcgeeja01,1.27,2015,Dallas Mavericks,DAL
mcgeeja01,1.4,2016,Golden State Warriors,GSW
mcgeeja01,1.47,2017,Golden State Warriors,GSW
mcgratr01,23.24,2009,New York Knicks,NYK
mcgratr01,1.35,2010,Detroit Pistons,DET
mcgratr01,1.35,2011,Atlanta Hawks,ATL
mcgruro01,0.54,2016,Miami Heat,MIA
mcgruro01,1.31,2017,Miami Heat,MIA
mcguido01,0.83,2009,Sacramento Kings,SAC
mcguido01,0.88,2010,Charlotte Hornets,CHA
mcguido01,0.92,2011,Golden State Warriors,GSW
mcguido01,0.18,2012,Toronto Raptors,TOR
mcguido01,0.12,2012,Indiana Pacers,IND
mcguido01,0.11,2012,New Orleans Hornets,NOP
mckintr01,0.05,2017,Indiana Pacers,IND
mckinal01,0.82,2017,Toronto Raptors,TOR
mclembe01,2.9,2013,Sacramento Kings,SAC
mclembe01,3.03,2014,Sacramento Kings,SAC
mclembe01,3.16,2015,Sacramento Kings,SAC
mclembe01,4.01,2016,Sacramento Kings,SAC
mclembe01,5.2,2017,Memphis Grizzlies,MEM
